No,Date,Username,Tweet
44,2022-02-19T13:15:36.000Z,"ϮᎥოԾϮ
@lelahku
·
Feb 19, 2022","Amanlah dirumah terus, tqpi sekali jalan wuzZ antar pulau antar propinsi ; sby, bali yo "
45,2022-02-19T13:15:28.000Z,"nikki
@jeongcarons
·
Feb 19, 2022","nah yg kedua nih NYEBELIN ABISSSSS. dia anak kelas inter tapi ngulang matkul ini di kelas reguler. sering bolos kelas, brainstorming kelompok ga pernah ikut, ngerjain seadanya, EH TAPI SEMPET LIBURAN DI BALI PADAHAL BELUM WAKTUNYA LIBURAN??? kalo diinget2 bawaannya gondok ma dia"
46,2022-02-19T12:52:03.000Z,"Sav. PO BUKET SFS
@markhyuckloml
·
Feb 19, 2022",gimana harinyaa? masih liburan di bali kah?
47,2022-02-19T12:44:50.000Z,"@rin_chan08
·
Feb 19, 2022","Kalo ke bali selama ga ketemu turis bule apalagi yang dr australia si worth it. well mampir ke tempat wisata yg masih belum byk turis asing dan lokal enak2 aja si.
Tapi seriusan gue kira ga sampe semahal itu buat ke Sabah. Ya kali tembus 3 juta lebih. Anjir."
48,2022-02-19T12:43:07.000Z,"chick
@chikuchickk
·
Feb 19, 2022","Halo 
@traveloka
 , kalo penerbangan diluar pulau jawa bali utk dosis satu apakah wajib antigen atau PCR ya?"
49,2022-02-19T12:37:33.000Z,"chick
@chikuchickk
·
Feb 19, 2022","@KemenkesRI
 haloo,mau tanya klo syarat penerbangan diluar pulau jawa bali untuk 1 dosis vaksin harus antigen atau PCR ya?"
50,2022-02-19T12:36:40.000Z,"@_bitterballen_
·
Feb 19, 2022",Mungkin krn sehappy itu bisa balik lg ke Bali jd aura happy q terpancar di setiap foto makanya keliatan cakepan xixixixi
51,2022-02-19T12:31:06.000Z,"sena kicik
@brourmomsofine
·
Feb 19, 2022","why am i still alive :
• blm nangis dalem mercy
• blm beli rumah
• blm beli dream car
• blm ngerasain salju
• bIm kaya raya
• blm beliin emak rumah
• blm liburan 2 bln di bali
• blm ke newyork waktu christmas
• jameson masih enak
• blm punya istri."
52,2022-02-19T12:26:29.000Z,"@_bitterballen_
·
Feb 19, 2022","Ngeliatin foto-foto selama di Bali trus mikir ternyata w cantik jg yhaa HEHE

Gpp yha sekali-sekali self love "
53,2022-02-19T12:07:42.000Z,"Stefan
@keehobung
·
Feb 19, 2022",ckep mb ale mesti abis liburan dr bali
54,2022-02-19T11:44:29.000Z,"Bara.
@bumantarawira
·
Feb 19, 2022",Temen temenmu yang paling semangat liburan ke Bali ini.
55,2022-02-19T11:36:47.000Z,"p
@aevrnilyn
·
Feb 19, 2022","Wishlist aku desember 2022, pergi ke bali sendiri. Gatau mau ngapain pergi aja"
56,2022-02-19T11:34:13.000Z,"𝐉𝐈𝐑𝐀 Naghata
@yejixra
·
Feb 19, 2022",YU LIBURAN KE BALI
57,2022-02-19T11:08:53.000Z,"vi
@fadgvrll
·
Feb 19, 2022","Ya Allah aku ingin liburan 
Ke Jogja dan malang. Bali juga boleh ya Allah "
58,2022-02-19T11:07:04.000Z,"yun
@hisnameisjeno
·
Feb 19, 2022","dedegan bgt mau latihan nari lagi setelah 2 tahun ga nari"" lagi.
takut lupa trus takut keliatan aneh pas nari

mana tari bali kudu bener"" bagus lagi huaaa."
59,2022-02-19T10:40:06.000Z,"@akulah lemhannas, lem aibon, lem castrol
@akulah50025644
·
Feb 19, 2022","Di mana TKA china, banyak seberapa? Kalau turis china ke Bali emang banyak, jumlahnya jutaan dalam setahun"
60,2022-02-19T11:08:53.000Z,"vi
@fadgvrll
·
Feb 19, 2022","Ya Allah aku ingin liburan 
Ke Jogja dan malang. Bali juga boleh ya Allah "
61,2022-02-19T11:07:04.000Z,"yun
@hisnameisjeno
·
Feb 19, 2022","dedegan bgt mau latihan nari lagi setelah 2 tahun ga nari"" lagi.
takut lupa trus takut keliatan aneh pas nari

mana tari bali kudu bener"" bagus lagi huaaa."
62,2022-02-19T10:40:06.000Z,"@akulah lemhannas, lem aibon, lem castrol
@akulah50025644
·
Feb 19, 2022","Di mana TKA china, banyak seberapa? Kalau turis china ke Bali emang banyak, jumlahnya jutaan dalam setahun"
63,2022-02-19T10:33:24.000Z,"Muhammad Syahreza
@pensillicin
·
Feb 19, 2022","Random thoughts:
Itu uang dari satu tok video Deddy yg baru diupload tadi pagi, kalo buat liburan naek phinisi rame² di Bajo seminggu. Abis tu singgah di Bali, ambil penginapan villa yg di atas 5 jt semalam, selama 3-4 hari lah mungkin."
64,2022-02-19T10:03:24.000Z,"Pesona Indonesia
@pesonaindonesia
·
Feb 19, 2022","Sobat Pesona, kalau kamu punya rencana wisata ke Bali dalam jangka waktu yang lama dan ingin cari pengalaman liburan yang berbeda, coba deh sensasi campervan-an di Savana Tianyar, Karangasem, Bali!"
65,2022-02-19T09:38:01.000Z,"@mazharfahri
·
Feb 19, 2022",Seru pol touring keliling setengah pulau Bali
66,2022-02-19T09:22:42.000Z,"Umriyah
@umriya
·
Feb 19, 2022","Healing.. 

Jaman kuliah pertama, memotivasi laporan tugas akhir dengan liburan ke pangandaran

Jaman kuliah kedua, memotivasi laporan tugas akhir dengan liburan ke bali

Thats life"
67,2022-02-19T09:04:30.000Z,"Gemintang88
@Gemintang881
·
Feb 19, 2022",Couple lagi liburan ke bali
68,2022-02-19T09:01:32.000Z,"Lian
@peacypark
·
Feb 19, 2022",gmn rsnya liburan ke Bali? Hmmch mnarik
69,2022-02-19T08:37:05.000Z,"txtfrompetroek
@PetroekvanDjava
·
Feb 19, 2022","Belom aja lu sakit hati liat junior lu pergi ke BALI tanpa ngajak lu dan duit yang katanya untuk HIMA dimakan satu kelas, termasuk duit lu...

Mana yang dimintanya 800k per kepala lagi "
70,2022-02-19T08:19:03.000Z,"@dillalubis__
·
Feb 19, 2022","cape huh
pen liburan ke bali bisa g?!!!"
71,2022-02-19T08:17:48.000Z,"Anis Muhamad
@AnisMuha1004
·
Feb 19, 2022","Iya kuakui bumi Nusantara sebelum Islam ada Hindu, Umat Hindu menyingkir ke Bali. Dan ada juga pemeluk agama Buddha, di Yogyakarta mendirikan candi Borobudur, salah satu keajaiban dunia. Gitu dik Dedi"
72,2022-02-19T08:07:37.000Z,"ziah oktaviani
@ziahoktaviani
·
Feb 19, 2022",Kalo ke bali lagi cuma mau tiduran di pantai sama ngapung di kolam renang villa doang
73,2022-02-19T08:00:01.000Z,"Terusberjalan.id
@TerusBerjalan8
·
Feb 19, 2022","Jawabannya ada di panggung tari bali , Ada di panggung tari jawa , ada di dalam panggung puisi ada di panggung dunia Yaitu Kehidupan itu sendiri"
74,2022-02-19T07:59:49.000Z,"sorry not sorry
@solehots
·
Feb 19, 2022","Jadi pas di bali kenal di bandara krn dia jemput gw dan temen2 mau nganterin ke ubud (dia sepupunya temen kantor gw) yg emg kebetulan lg liburan jg.
Abis itu pas hari pertama bahkan sampe pulang b ajaa sih kek gada gmn2 nganggep temen biasa krn gw jg pny cowok."
75,2022-02-19T07:14:26.000Z,"OTW KETEMU AYANG!p(^^)q
@kimsu_bak
·
Feb 19, 2022","Pie buah, karena pie susu enak cm di bali. Yg biasa dijual diluar pulau bali suka beda rasanya."
76,2022-02-19T07:04:59.000Z,"Ari_Hand Rambe
@ryanhanz89
·
Feb 19, 2022","Lombok Gili Trawangan, Bali di Pantai Kuta, Pantai Ter_INDAH_Se Indonesia_Pantai Kuta_Lagu Andre Hehanusa 1996_"
77,2022-02-19T05:46:42.000Z,"Ridzki Hidayat
@deyja94
·
Feb 19, 2022","Ke Bali itu namanya liburan, ke hotel itu namanya nginep, ke air terjun, pantai, gunung bawa makanan rame rame itu piknik.

Ke dokter, psikolog, pemuka agama baru namanya healing.
Jadi kapan kita piknik?"
78,2022-02-19T05:43:25.000Z,"sal
@yukariss_da
·
Feb 19, 2022",kebanyakan di pulau jawa sih bali juga. Mungkin coba cari yg ada diskon ongkir via shopee gitu
79,2022-02-19T04:40:33.000Z,"inikucing
@bukansingaaa
·
Feb 19, 2022",Pingin banget bikin sebuah perjalanan namanya Mencintai Bali dari dalam
80,2022-02-19T04:27:54.000Z,"Fifah
@xotory_
·
Feb 19, 2022","Di Bali. Liburan?
Oh tentu tidak. Misi kami disini adalah memperkaya bos kami"
81,2022-02-19T04:23:28.000Z,"ℛALINE
@LANGlTMALAM
·
Feb 19, 2022","ㅤ 

Aku segera pulang setelah acara reuni itu selesai. Hari ini aku punya rencana untuk pergi berlibur ke Bali bersama saudara sepupuku, Kak Naomi.  

ㅤ"
82,2022-02-19T05:43:25.000Z,"sal
@yukariss_da
·
Feb 19, 2022",kebanyakan di pulau jawa sih bali juga. Mungkin coba cari yg ada diskon ongkir via shopee gitu
83,2022-02-19T04:40:33.000Z,"inikucing
@bukansingaaa
·
Feb 19, 2022",Pingin banget bikin sebuah perjalanan namanya Mencintai Bali dari dalam
84,2022-02-19T04:27:54.000Z,"Fifah
@xotory_
·
Feb 19, 2022","Di Bali. Liburan?
Oh tentu tidak. Misi kami disini adalah memperkaya bos kami"
85,2022-02-19T04:23:28.000Z,"ℛALINE
@LANGlTMALAM
·
Feb 19, 2022","ㅤ 

Aku segera pulang setelah acara reuni itu selesai. Hari ini aku punya rencana untuk pergi berlibur ke Bali bersama saudara sepupuku, Kak Naomi.  

ㅤ"
86,2022-02-19T04:21:27.000Z,"harimulyanto
@harimulyanto012
·
Feb 19, 2022","Dalam mendukung penggunaan energi bersih, Gubernur Bali Wayan Koster mengapresiasi PLN yang memperkuat listrik Pulau Dewata dengan energi ramah lingkungan

#PLNSupportG20"
87,2022-02-19T04:18:20.000Z,"miiit ◡̈
@iubitoareggu
·
Feb 19, 2022",dari kemaren scroll nyari hotel yang vibesnya gak gelap dan sunyi sunyi amat gitu wkwkwkwkwk mlehoy gara2 inget trip bali dan bangkok 
88,2022-02-19T03:54:28.000Z,"Yosef Laban
@LabanYosef
·
Feb 19, 2022",Berani banget yah ngehack foto orang wah parah nih
89,2022-02-19T03:36:31.000Z,"O'o
@o2zone
·
Feb 19, 2022","kalo gitu lewat bali, anak istri suruh liburan di bali,  awakmu sama sepeda ke lombok "
90,2022-02-19T03:17:40.000Z,"megalodoniac
@fakesombi
·
Feb 19, 2022","Dulu: bali adalah pulau dewata dan pulau sejuta pesona dan alam 

Sekarang: bali adalah pulau healing dan pulau sejuta tempat healing dan tempat untuk postingan socmed 
@keselaje"
91,2022-02-19T02:57:19.000Z,"roti sbubu
@ikapril
·
Feb 19, 2022","Kalo dipikir2 roda kehidupan bener2 berputar, dulu mama bayarin gw liburan ke bali, sekarang gw yg bayarin mama liburan ke bali"
92,2022-02-19T02:15:48.000Z,"Rajatrip.com
@raja_trip
·
Feb 19, 2022","Paket Liburan ke Bali, Kuala Lumpur, Singapore, Bangkok, Hong Kong mulai dari 1,7jt/orang !! Contact Us : BBM : 746826BB"
93,2022-02-19T02:08:25.000Z,"Alex Rochman
@rochmanalex3
·
Feb 19, 2022",Iya ada wisata ziarah wali tujuh klo di bali
94,2022-02-19T01:55:51.000Z,"Chew ☾
@mightyIoki
·
Feb 19, 2022","Gatau, aku ke bali bukan buat liburan wkwk"
95,2022-02-19T01:53:54.000Z,"tupai
@akusemampaii
·
Feb 19, 2022",gmn ya rasanya liburan ke Bali?
96,2022-02-19T01:09:12.000Z,"putrri
@putr1_s
·
Feb 19, 2022","Bali memiliki situs arkeologi bersejarah mirip Petra di Jordania selatan, yaitu situs Candi Gunung Kawi."
97,2022-02-19T01:05:08.000Z,"Aries
@Sudarso1217
·
Feb 19, 2022","Hii bali..
Pulau nqn indah..se indah penghuninya ."
98,2022-02-19T00:36:24.000Z,"papatuwa
@donatkotak
·
Feb 19, 2022",lg berpikir utk mencoba hapus tujuan wisata kintamoney dr peta bali.. 
99,2022-02-18T23:17:43.000Z,"Wiarpiz
@wiar_piz
·
Feb 19, 2022",Pulau Dewata Bali merupakan 1 dari 10 pulau paling romantis di dunia. [majalah Travel+Leisure]
100,2022-02-18T23:12:26.000Z,"Info Madura
@InfoMadura3
·
Feb 19, 2022","Pulau Madura besarnya kurang lebih 5.168 km2 (lebih kecil daripada pulau Bali), dengan penduduk hampir 4 juta jiwa."
101,2022-02-18T17:43:48.000Z,"dive
@_likeswanswan
·
Feb 19, 2022","mohon maaf nih, masalah kasta itu budaya bali bukan hindu. itupun sudah terlewat jaman dulu skali ketika orang masih minim pengetahuan, sekarang orang² yg serupa memang masih ada tp itupun sy yakin mereka termasuk yg belum sadar sdh terdoktrin ajaran yg salah sejak kecil"
102,2022-02-18T17:40:05.000Z,"dive
@_likeswanswan
·
Feb 19, 2022","hal² buruk ini. bukan karena sy tdk tau agama sendiri, tapi sy perjelas bahwa orang hindu terutama hindu bali itu banyak yg terbawa akan adat dn budaya yg kemudian dicampur dengan agama. agama tdk pernah mengajari demikian, skalipun ad penjelasannya tdk seperti yg kalian ketahui"
103,2022-02-18T17:30:12.000Z,"@Guz
@Guz1771
·
Feb 19, 2022",Inovasi rendah ? Belum tahu dia cara ngabisin anggaran akhir tahun dengan dalih penyerapan padahal paket wisata ke Bali 
104,2022-02-18T17:28:01.000Z,"dive
@_likeswanswan
·
Feb 19, 2022","bedakan budaya dan agama, hindu itu agama, bali itu pulau, suku, provinsi, adat, dan budaya. jd apa yg ada di bali belum tentu hindu, termasuk yg kamu perlihatkan. itupun budaya yg sudah disalah pahami banyak orang bukan yg sebenarnya"
105,2022-02-18T17:20:20.000Z,"Hae~yoo | Hans #darl𖧷ing
@DiaLaand
·
Feb 19, 2022","Ibu ku pas liburan ke Bali sama ayah pernah d ikutin sama suara kaya kera tapi juga kedengaran kaya burung. Kata ibuku itu makhluk kaya lompat dri genteng ke genteng. 
Apakah itu leak? Atau apa"
106,2022-02-18T17:16:45.000Z,"Son Kang
@Sonskuyy
·
Feb 19, 2022","Disana gunung disini gunung ditengah tengahnya pulau Bali, Wasitnya bingung Pemainnya bingung yang penting kita juara."
107,2022-02-18T17:40:05.000Z,"dive
@_likeswanswan
·
Feb 19, 2022","hal² buruk ini. bukan karena sy tdk tau agama sendiri, tapi sy perjelas bahwa orang hindu terutama hindu bali itu banyak yg terbawa akan adat dn budaya yg kemudian dicampur dengan agama. agama tdk pernah mengajari demikian, skalipun ad penjelasannya tdk seperti yg kalian ketahui"
108,2022-02-18T17:30:12.000Z,"@Guz
@Guz1771
·
Feb 19, 2022",Inovasi rendah ? Belum tahu dia cara ngabisin anggaran akhir tahun dengan dalih penyerapan padahal paket wisata ke Bali 
109,2022-02-18T17:28:01.000Z,"dive
@_likeswanswan
·
Feb 19, 2022","bedakan budaya dan agama, hindu itu agama, bali itu pulau, suku, provinsi, adat, dan budaya. jd apa yg ada di bali belum tentu hindu, termasuk yg kamu perlihatkan. itupun budaya yg sudah disalah pahami banyak orang bukan yg sebenarnya"
110,2022-02-18T17:20:20.000Z,"Hae~yoo | Hans #darl𖧷ing
@DiaLaand
·
Feb 19, 2022","Ibu ku pas liburan ke Bali sama ayah pernah d ikutin sama suara kaya kera tapi juga kedengaran kaya burung. Kata ibuku itu makhluk kaya lompat dri genteng ke genteng. 
Apakah itu leak? Atau apa"
111,2022-02-18T17:16:45.000Z,"Son Kang
@Sonskuyy
·
Feb 19, 2022","Disana gunung disini gunung ditengah tengahnya pulau Bali, Wasitnya bingung Pemainnya bingung yang penting kita juara."
112,2022-02-18T17:07:46.000Z,"Sivuziwe
@Nathii_Bali
·
Feb 19, 2022"," kodwa naye uTris . Ndiyamjaja shame. An all paid expenses trip??? Ungamazi nomazi uSiba?? Mnk! 
 #DirtyEastSwindler"
113,2022-02-18T17:05:59.000Z,"fani!
@patekonmygf
·
Feb 19, 2022","Lagi ikut ortu pergi kak, masih di bali sih cuman tuh gue tidur di extra bed kan, depan gue lemari anjir serem lagi lemarinya :’"
114,2022-02-18T16:27:12.000Z,"LORI
@King_Lori1
·
Feb 18, 2022",Ti je asi bali qe sta rras kush e shkrun ktu me ksi acc pa foto se sta man me qit foto tua... palo tash
115,2022-02-18T16:26:47.000Z,"boo
@abcdefvcking
·
Feb 18, 2022","Makanyaaa, balik liburan dr Bali pulang2 gabut malah co ibox kan amazing bgt. Ak balik dr bali pulang2 miskin "
116,2022-02-18T16:08:58.000Z,"Bang Den sp
@denyspam
·
Feb 18, 2022",namanya juga sama ya.  barongsai dan barong. barong Bali itu lebih mirip ke barongsai Utara.  sedangkan foto yang kamu kirim itu barongsai Selatan.
117,2022-02-18T16:07:13.000Z,"choco lover
@Sky14896823
·
Feb 18, 2022",karena dulu nganggepnya liburan itu ke jogja bukan ke bali atau tempat lain wkwkwkw
118,2022-02-18T15:56:44.000Z,"arunika charvi
@arunikacharvi
·
Feb 18, 2022",w jd inget firstkiss w di bali di pantai pas sunset 
119,2022-02-18T15:40:39.000Z,"@faecthesun
·
Feb 18, 2022",a perfect fit!! bagus bgt ada budaya bali nya
120,2022-02-18T15:31:39.000Z,"Revandy
@happymealbitj
·
Feb 18, 2022","Pengen jogging cmn dipinggir pantai gitu, huaaa rasa ingin domisili di bali"
121,2022-02-18T15:26:39.000Z,"✧
@clairhoon
·
Feb 18, 2022",mau dong nikah di bali juga deket pantai
122,2022-02-18T15:21:51.000Z,"aya
@Ayaachhi
·
Feb 18, 2022",Soalnya aneh aja gt kl emang sengaja nyebar virus sementara ini udh olab karna ngebiayain yg covid kan makanya gaada lockdown lagi pan sama bali juga udh buka buat turis lagi(?)
