,0,1,2
18,2022-05-30T13:54:55.000Z,"ㅣteyn teyn⁸ |
@aowdiMG
·
May 30, 2022",not any beach BALI BEACHHHHH
19,2022-05-30T13:38:11.000Z,"Asla | Joki Cerpen Puisi
@gloomepiphany
·
May 30, 2022","Manifesting Jae will do an Indonesian tour and he will come to Bali 
@eaJPark"
20,2022-05-30T13:37:43.000Z,"ᛊ Mr. Chan ᛊ
@RohitChan666
·
May 30, 2022","Her temple is in jodhpur fort, she is also kuldevi of jodhpur royalty. These normie stopped animal sacrifice there, so she took nar bali, many young men fallen from mountain while going to fort."
21,2022-05-30T13:32:21.000Z,"Pascal TARIN
@TARINUS
·
May 30, 2022","Hello 
@AirFranceKLM
. During my honeymoon trip, we had a very chaotic flight to Bali (delayed flight / missed connection etc…).
I have more that 250K flying blue miles (gold), can you please eventually check for an upgrade for my wayback on AF8218 on 2nd june ?
Thanks !"
22,2022-05-30T13:30:57.000Z,"FutureFrenchieNFT
@FrenchieFuture
·
May 30, 2022","It’ll be nice to spend some time with them . 
You’ll have to sell a couple vixens to get that trip to Bali "
23,2022-05-30T13:30:23.000Z,"Rifi
@Rifrif9510
·
May 30, 2022","Burcu come through with some content please.. I need some peace.. let it be your cats, puppy or throwback to your Bali trip"
24,2022-05-30T13:12:24.000Z,"Cookiesonthetopshelf
@C_O_T_T_S
·
May 30, 2022","I want to go to Stella island and he’s looking at deals for Bali, the bugger lol"
25,2022-05-30T12:59:55.000Z,"kittykatmeowmeow | SEEING SKZ IN MELB & SYD
@kittyk_me0wme0w
·
May 30, 2022","It’s also difficult in Australia because interstate travel often costs the same or even more than travelling to another country. So a lot of Aussies travel to Bali, Phucket etc because the holiday is cheaper and more exotic."
26,2022-05-30T12:56:04.000Z,"India Richmond
@IndiaRi50419411
·
May 30, 2022",And I can see from your photo you go to Bali! Ubud Writers Festival? Have we met there? But we are all part of one universal ecosystem so we have met spiritually!
27,2022-05-30T12:41:38.000Z,"Riccha Dwivedi
@RicchaDwivedi
·
May 30, 2022","If beheading is going to become a norm, 'bali' culture will be brought back as a response. The courts, cops, and commissions need to decide where the society heads (or beheads)."
28,2022-05-30T12:33:58.000Z,"Tay Keith
@t4ykeith
·
May 30, 2022",just had a drugs talk w my parents that started by talking abt a trip to bali w friends ??????
29,2022-05-30T12:24:17.000Z,"Irene's Work & Holiday
@reneputation
·
May 30, 2022",Bali trip won  you could literally see how she glow
30,2022-05-30T12:22:46.000Z,"lady of perpetual sorrow
@riestellaa
·
May 30, 2022",i wish i could:-(((( but my family is planning on going to penang & i have a trip to bali & jkt somewhere in the middle so it’s just not ideal
31,2022-05-30T12:17:50.000Z,"Syzz
@_syzzle
·
May 30, 2022","My mom has my trip to Bali written on her calendar.  

It’s the little things for me."
32,2022-05-30T12:10:46.000Z,"nad 🩷 barbie
@songofdaenerys
·
May 30, 2022",My only plan of dating in Bali is just to stare at the guy who organised the beach boot camp until he gets the hint that I wanna fuck him :/
33,2022-05-30T12:07:44.000Z,"SPE UGM SC
@speugmsc
·
May 30, 2022",We invite you to join the Halliburton AI/ML Innovation Challenge 2022 to imagine and build the next generation of AI/ML solutions for the oil & gas industry. The winners will win prize money and get a chance to present their solution at the 2022 Landmark Forum Bali.
34,2022-05-30T11:58:14.000Z,"Kareem Nasser ܟܪܝܡ كريم
@kareem_nasser
·
May 30, 2022","I bet the 2000 USD are not enough. Not enough to travel 10 times a year, 3 of which to Bali for some inner peace. And book a table every night at Iris. Then do some local tourism every weekend."
35,2022-05-30T11:45:23.000Z,"Icha
@anisahlailil
·
May 30, 2022",i'm still down for the trip. jogja? bali? you name it
36,2022-05-30T10:45:01.000Z,"FERIWE
@Feriwe88
·
May 30, 2022","I hope someday we can meet together, we can talk about art, culture or any story that we love it. i 'm living in java. so far away from bali "
37,2022-05-30T10:13:31.000Z,"ಯಂಕ ನಾಣಿ ಸೀನ
@SinaYanka
·
May 30, 2022",I will give you another instance of this. Kukke subramanya is a preferred place for ashlesha Bali - a ritual performed by local purohita. This is an individual ritual. The only important thing being the kshetra (the proximity of the temple).
38,2022-05-30T10:07:57.000Z,"Ann.
@JJaaeeaaJJ
·
May 30, 2022",Manifesting jae Indonesian tour  please do concert in Bali or Yogya sir!
39,2022-05-30T09:59:01.000Z,"Dylan Mendes
@DylanMendes
·
May 30, 2022","Bali: villa + pool in Seminyak will give you all the lux feels, with culture, food, bustle at hand should you need it. Ditch pram for baby carrier.

Fiji: lots of reasonable options for those on a non-okine budget. Plus excellent child minding which is a game changer."
40,2022-05-30T09:55:34.000Z,"ÄDK
@Jizzlobberz
·
May 30, 2022","People flex posting their Bali trip is just them in a tiny little backyard with a pool and some tropical plants, miles away from anywhere decent."
41,2022-05-30T09:49:42.000Z,"Alexandra Haddow
@MissAHaddow
·
May 30, 2022","Also they just announced a competition where if you text in the word ‘Beach’ you’re in with a chance to win a holiday to Bali, and they spelt out ‘beach’ - says more about me that I thought anyone who listened to this station was essentially a Professor Of Everything"
42,2022-05-30T09:46:30.000Z,"Kate Armstrong
@Brain_Chain
·
May 30, 2022","I honestly think natural light works better. I did my LinkedIn photo a decade ago in a studio with a great photographer (who has since moved to Thailand and photographs resort hotels in Bali- tough life!) and although I love the B&Ws, the colour ones don’t look like me."
43,2022-05-30T09:04:25.000Z,"Gus Dark | Darkade Propaganda
@GusDark4
·
May 30, 2022","Too many names to be mentioned. Money indeed has power on the island. Even some go green organization turned blind, n grab the money quickly before they can spell ""Bali go green"" coal mining n palm oil company paid high money to turn so called  green heroes into their buzzer."
44,2022-05-30T08:53:45.000Z,"Options Geek
@Options4Money
·
May 30, 2022","Nice, I am planning for Bali soon and want to do a backpackers absolutely low cost trip. Have zeroed in on KF SQ Saver redemption at 37K miles. Is that the best I can do or is there anything lower. How frequent does SIA offer bonus on RP to miles conversion?"
45,2022-05-30T08:50:54.000Z,"Tom Whyte // Genesis NFT Collection is LIVE
@tomm_whyte
·
May 30, 2022","Good morning my friend! Would love to visit: Maldives, Bali, Thailand, Japan, USA, Mexico’s cenotes and some more spots around the UK! 

Hope you and Tom both have an amazing start to the week! "
46,2022-05-30T08:48:26.000Z,"CurlyWurly
@ferielhayla
·
May 30, 2022","What if I drop everything, go to bali, become a belly dance and pilates teacher"
47,2022-05-30T08:16:10.000Z,"Nara
@atinklesea
·
May 30, 2022",Not my workmates planning a full-month trip to Bali for the entire team... We're truly a bunch of mad people.
48,2022-05-30T08:15:11.000Z,"Nufseee.eth
@nufseee
·
May 30, 2022","Do u wanna one my real mystical story from Bali ? I had goosebumps guys,read till finish 

one evening I really wanted to go to the ocean coast to that part of the island where I had never been before.  I really wanted to make a fire there and talk with the gods"
49,2022-05-30T08:16:10.000Z,"Nara
@atinklesea
·
May 30, 2022",Not my workmates planning a full-month trip to Bali for the entire team... We're truly a bunch of mad people.
50,2022-05-30T08:15:11.000Z,"Nufseee.eth
@nufseee
·
May 30, 2022","Do u wanna one my real mystical story from Bali ? I had goosebumps guys,read till finish 

one evening I really wanted to go to the ocean coast to that part of the island where I had never been before.  I really wanted to make a fire there and talk with the gods"
51,2022-05-30T07:36:32.000Z,"Ssefnum
@ssefnum
·
May 30, 2022","-rl hello so i will do a solo trip to bali... canggu, to be exact. do you know what should i do on there? Kayak, tempat makan atau pantai yang mana? udah searching but i still have no idea u___u thank you! (Titipan)."
52,2022-05-30T07:29:43.000Z,"Maha Bali, PhD مها بالي
@Bali_Maha
·
May 30, 2022","Well I mean in my case, as a woman in my culture, I'm expected to carry a heavier load on kids and elderly parents and in-laws. Hopefully in other cultures it is more evenly divided (or at least someone else covers something. Single parents of course have it harder w young kids)"
53,2022-05-30T07:19:20.000Z,"pinky chowdhury
@pinkychowdhuryy
·
May 30, 2022",Which netizens and how come you find few negative tweets only regarding chappal firstly it was not a religious place secondly in our culture women usually don't break nariyal as it is considered as token of Bali and women don't give Bali ..
54,2022-05-30T07:18:10.000Z,"MILO
@miillllo
·
May 30, 2022",I’m tryna get on a plane to anywhere with a beach and an ocean bali Maldives whatever
55,2022-05-30T07:01:34.000Z,"SMOKEYLAB.
@algoholysmokes
·
May 30, 2022","I just want to say, Even though it seems like it, that smokey doesn't come with a free trip to Bali"
56,2022-05-30T06:57:54.000Z,"Delibaker
@delibaker
·
May 30, 2022",Bali tour and travel
57,2022-05-30T06:56:13.000Z,"Delibaker
@delibaker
·
May 30, 2022",Bali tour and travel
58,2022-05-30T06:09:36.000Z,"zana
@__zayt
·
May 30, 2022",A trip to Bali sounds ideal.
59,2022-05-30T05:56:49.000Z,"Riska - Mermaid Hunt Now
@holakanola
·
May 30, 2022","GM Rik, ah it's nothing compared to Bali's beaches  this is the only white sand beach we have in jakarta hiks.. and it's still closed for public "
60,2022-05-30T05:55:09.000Z,"Cabi
@cabionur
·
May 30, 2022",Gm mate!! I want to go to Bali as a my next stop
61,2022-05-30T05:48:47.000Z,"Luna VIBE JIMIN X DIOR X W KOREA
@moonjm13xx
·
May 30, 2022",Got 6 days off work from my Manager and enjoy my trip to Bali with my bestfriend
62,2022-05-30T04:36:21.000Z,"MentalMisplay
@MisplayMental
·
May 30, 2022",Bali trip gonna be hype.
63,2022-05-30T04:30:58.000Z,"Sastrawan Bali
@sastrawan_bali
·
May 30, 2022",See You in Bali island of Love
64,2022-05-30T04:24:07.000Z,"Sierrasol
@sierra_azero
·
May 30, 2022","I help produce & DJ at Bali’s best dance party, Disko Afrika. This month will be at Morabito; one of the nicest beach clubs in Bali. Can guest list you if you want to come "
65,2022-05-30T04:18:12.000Z,"B.S GS
@SuppanaC
·
May 30, 2022","@polarbeef111
 @igorr0909
 @NFT_Community_
  I wanna go to the beach in Thailand or Bali."
66,2022-05-30T03:38:23.000Z,"Tashbunny
@_tashbunny
·
May 30, 2022",Is it dangerous to travel to Bali alone?
67,2022-05-30T03:26:15.000Z,"Rachael
@RachaelHasIdeas
·
May 30, 2022",I personally don’t use Airbnb in Bali because I know so many people who’ve been scammed but you can of course find cheaper villas. I usually travel alone so I like to be somewhere with staff on-site.
68,2022-05-30T02:51:58.000Z,"Erin Thomson
@ejbthomson
·
May 30, 2022","My coworker, deeply in debt and terminally broke, just told me that her parents just booked a trip to WA featuring camel rides and swimming with whales, followed immediately by a cruise to Bali. 
In the same conversation they asked her when they'll get grandkids"
69,2022-05-30T02:35:46.000Z,"Christopher E Richardson
@DivebumChef
·
May 30, 2022","As I get older, the long flights are less fun. Just did Bali to Singapore (2.5hr), Sing to LAX (17), LAX to Denver (2) and Den to ATL (3). Even a decade ago, I enjoyed them  

However, my life has been travel, and that I do love"
70,2022-05-30T02:06:00.000Z,"thio sur
@thio_sur
·
May 30, 2022","Love this drama, and kind of funny to see Bali Island on promotion insert :D"
71,2022-05-30T01:27:13.000Z,"TiBA
@Tibalism
·
May 30, 2022",Thank you brother!! Just a day at the beach in Bali.
72,2022-05-30T01:16:39.000Z,"hey flop
@peteunchristian
·
May 30, 2022","my trip is ending and I’m beyond sad to be leaving, but knowing I have family and friends now on the other side of the globe truly makes Singapore/Bali a second home for me and I’m so blessed to say that "
73,2022-05-30T02:51:58.000Z,"Erin Thomson
@ejbthomson
·
May 30, 2022","My coworker, deeply in debt and terminally broke, just told me that her parents just booked a trip to WA featuring camel rides and swimming with whales, followed immediately by a cruise to Bali. 
In the same conversation they asked her when they'll get grandkids"
74,2022-05-30T02:35:46.000Z,"Christopher E Richardson
@DivebumChef
·
May 30, 2022","As I get older, the long flights are less fun. Just did Bali to Singapore (2.5hr), Sing to LAX (17), LAX to Denver (2) and Den to ATL (3). Even a decade ago, I enjoyed them  

However, my life has been travel, and that I do love"
75,2022-05-30T02:06:00.000Z,"thio sur
@thio_sur
·
May 30, 2022","Love this drama, and kind of funny to see Bali Island on promotion insert :D"
76,2022-05-30T01:27:13.000Z,"TiBA
@Tibalism
·
May 30, 2022",Thank you brother!! Just a day at the beach in Bali.
77,2022-05-30T01:16:39.000Z,"hey flop
@peteunchristian
·
May 30, 2022","my trip is ending and I’m beyond sad to be leaving, but knowing I have family and friends now on the other side of the globe truly makes Singapore/Bali a second home for me and I’m so blessed to say that "
78,2022-05-30T00:05:38.000Z,"GONSKEEEZ
@GONSKEEEZ
·
May 30, 2022",Grateful to meet beautiful people like you sal !   wen Bali trip
79,2022-05-29T23:36:37.000Z,"Derek
@DerekWeth
·
May 30, 2022",plan a bali trip from only raffle wins
80,2022-05-29T23:20:18.000Z,"Relle
@RideoutDerelle
·
May 30, 2022",Lets take a trip to Bali.
81,2022-05-29T22:55:35.000Z,"Spiritually Lit Hoochie
@CookiieMonroe
·
May 30, 2022",I was supposed to be getting ready for my Bali birthday trip rn 
82,2022-05-29T22:45:08.000Z,"monki_biznizz
@MonkiBiznizz
·
May 30, 2022","Umm, may be quicker bro , but 2 in years I will look you up on the beach in Bali bro. Hold me to that….."
83,2022-05-29T22:37:41.000Z,"EVERYTHING BIG 2023
@Mrslane__
·
May 30, 2022",I wanna go to Costa Rico and Aruba oh and bali lol . I’ll make ok one of those places my bday trip next year for sureeeeeeee
84,2022-05-29T22:26:07.000Z,"Matt Okine
@mattokine
·
May 30, 2022",But you'd definitely find something similar in Bali. A resort with direct beach access and nannies on tap if you want someone to take over at nap time so you can hit the pool swim-up bar etc.
85,2022-05-29T20:35:27.000Z,"Lory
@_loorryy
·
May 30, 2022",I always make friends on my trip. I have 2 new friends from turkey and lots of people from Bali and we talk often 
86,2022-05-29T19:03:33.000Z,"Woody Gooch
@woodygphoto_
·
May 30, 2022",This was my first ever overseas trip out of Australia. I was 16 years old and had bundles of curiosity of how greater and bigger the world was than just Australia. This project in particular was the moulding to my internship that begun with Deus Ex Machina in Bali. -
87,2022-05-29T18:07:23.000Z,"xtina
@ccanezxo
·
May 30, 2022","Already thinking about my 2023 international vacation.. Bali, Thailand, Costa Rica, or Egypt ?? "
88,2022-05-29T17:54:48.000Z,"Delibaker
@delibaker
·
May 30, 2022",Bali tour and travel
89,2022-05-29T17:30:32.000Z,"nayanaangelica
@Nayiii_30
·
May 30, 2022",BALI TRIP 2023 idk how but I’ll make it happen 
90,2022-05-29T17:23:01.000Z,"Delibaker
@delibaker
·
May 30, 2022",Bali tour and travel
91,2022-05-29T17:11:06.000Z,"Delibaker
@delibaker
·
May 30, 2022",Bali tour and travel
92,2022-05-29T17:03:02.000Z,"Robert Kimbell
@Rob_Kimbell
·
May 30, 2022","In 1990, I spent a while in Bali. It was wonderful (full of artists, artisans, Balinese cultural enthusiasts, and bicycles).

In 2006, I spent another 6 months in Bali. It was full of supermarkets, tourist rubbish, and chaotic motorbikes.

'Progress' is not always progress!"
93,2022-05-29T17:00:53.000Z,"yu✧*
@shzrxxn
·
May 30, 2022","Bali trip this November,,, idk if i shud go or find a stable job lol"
94,2022-05-29T16:43:06.000Z,"CryptoTye
@CryptoTye
·
May 29, 2022",Mine's probably Bali 
95,2022-05-29T16:07:41.000Z,"Ashley Mendoza
@ashleymendoza_
·
May 29, 2022",Really excited for my family vacation.. im trying really hard to add a stop in Bali so my fam can see why I keep going back there
96,2022-05-29T16:07:16.000Z,"#O.G. BreBre
@ItsSabrie
·
May 29, 2022",I’m really tryna fade Bali after this Mexico trip 
97,2022-05-29T15:44:17.000Z,"One Truth
@OneAletheia
·
May 29, 2022",Imagine a slight Bali dance to accompany 
98,2022-05-29T15:09:02.000Z,"tryna just stay calm
@kacey4l
·
May 29, 2022","if i did my 21st birthday trip in Bali, would y’all come?"
99,2022-05-29T14:41:05.000Z,"@JOOHYUNNl
·
May 29, 2022","Bali’s atmosphere is so enticing to me that i keep wanting to travel back! have you been there before, Mark?"
100,2022-05-29T16:07:41.000Z,"Ashley Mendoza
@ashleymendoza_
·
May 29, 2022",Really excited for my family vacation.. im trying really hard to add a stop in Bali so my fam can see why I keep going back there
101,2022-05-29T16:07:16.000Z,"#O.G. BreBre
@ItsSabrie
·
May 29, 2022",I’m really tryna fade Bali after this Mexico trip 
102,2022-05-29T15:44:17.000Z,"One Truth
@OneAletheia
·
May 29, 2022",Imagine a slight Bali dance to accompany 
103,2022-05-29T15:09:02.000Z,"tryna just stay calm
@kacey4l
·
May 29, 2022","if i did my 21st birthday trip in Bali, would y’all come?"
104,2022-05-29T14:41:05.000Z,"@JOOHYUNNl
·
May 29, 2022","Bali’s atmosphere is so enticing to me that i keep wanting to travel back! have you been there before, Mark?"
105,2022-05-29T14:40:30.000Z,"brittanyy mariee
@beethuggaaa
·
May 29, 2022",I need to renew my passport before Bali trip
106,2022-05-29T14:35:28.000Z,".･°η ◯ 𝐯 ⓘ◦❥•
@vandriastinov
·
May 29, 2022","~
After 2 years
of being closed 2the world,
Bali is finally welcoming travelers
once again w wide open arms&smiles.

In my experience,
Bali is home 2some of the world’s most genuinely warm people 
“Island of Gods

I’ve stayed
at many of Bali’s top luxury resorts.
“Part of the job"
107,2022-05-29T14:32:44.000Z,"win
@rokugan777
·
May 29, 2022","Between this Bali trip and the Northern lights, I don’t know how that’s gonna happen. I just gotta keep ripping money out of my account when I get paid. I be feeling bad when I do that, but it ain’t like I spent the money anyways."
108,2022-05-29T14:23:08.000Z,"Teezar Mirza
@teezar_m
·
May 29, 2022",Island of not Bali of course
109,2022-05-29T13:13:34.000Z,"SARA MOEIS.
@SARAMOEIS
·
May 29, 2022","ㅤ
At this point, I am grateful that we, Wira and I, decided to move in Bali. Salma started to grow with nature, Wira doesn't need to face the crowds every morning, and I can take care of my little family in peace. Sometimes with meditation, sometimes with yoga by the beach. 
ㅤ"
110,2022-05-29T12:49:09.000Z,"Matt Okine
@mattokine
·
May 29, 2022",If I were going to Bali again I would stay in Canggu. That said- the whole island has probably chilled a lot in the last two years so seminyak may be a bit more palatable than it was when I went in 2018. It was bullshit hectic back then.
111,2022-05-29T12:33:37.000Z,"Oli(via) ▽(she/they)
@obsessivelyolie
·
May 29, 2022",Diba?? Same problem in Indonesia too. Bali has such a rich & diverse cultural heritage as the only Hindu area in SEA but all you ever hear about are the beaches. Racist island exoticism at its finest 
112,2022-05-29T12:19:03.000Z,"Romeo
@darkcirclez
·
May 29, 2022",I didn’t say anything? Just wishing them well on their journey is all
113,2022-05-29T12:18:57.000Z,"Agrivet Business Consulting
@Agrivetbusiness
·
May 29, 2022","Focusing on the hole in the donut instead of the mega massive whole donut….

The $50-100 billion donut….

It really is farcical in comparison to the alternative….

NB The risks that 
@Meat_Watcher
 listed have jumped since FMD in Bali with just the odd Aussie tourist there"
114,2022-05-29T11:34:22.000Z,"AstroWaffen
@AstroWaffen
·
May 29, 2022","Besakih Temple in Bali just Incredible, Hindus should visit atleast once in lifetime if possible 

BAPS have created wonders across USA Canada UK n more to come in Abu Dhabi Sydney Canberra

Ancient Hindu Temples in SE Asia should be revived, all are Epic"
115,2022-05-29T11:26:26.000Z,"𝑟ℎ𝑖
@ssoshivelvet
·
May 29, 2022","It took irene monthsss to post abt jeju and she haven’t post about bali yet (prob bcs it’s a solo sched but…) so I doubt she will post about today :(( 

do I already need to give up about my irene fit photo on her ig tonight? :(("
116,2022-05-29T11:15:33.000Z,"Matt Swannie
@mattswannie
·
May 29, 2022",Now’s not the time to be taking a fortnight off on a Contiki trip to Bali.  Get at it
117,2022-05-29T10:59:43.000Z,"Romeo
@darkcirclez
·
May 29, 2022",Don’t listen to them. Good luck with your journey to Aus mate
118,2022-05-29T10:43:55.000Z,"LISA
@Lisaj_mc
·
May 29, 2022","Bali. Done it as a few times as a couple but would deffo go on my todd.Accomodation/food/drink is dirt cheap. Few quid a night if back packing or £40 lovely beach side resorts. Can hire a motorbike guide to get you around the island to the sights,fantastic waterfalls/island hop"
119,2022-05-29T10:00:55.000Z,"Rose Callaghan
@operation_rosie
·
May 29, 2022",if i was to go to bali in november where should i go? i don't want to be in a tourist hellhole like kuta. i want big luxurious villa vibes and just swim and relax but also with a baby and cheap
120,2022-05-29T10:00:55.000Z,"Rose Callaghan
@operation_rosie
·
May 29, 2022",if i was to go to bali in november where should i go? i don't want to be in a tourist hellhole like kuta. i want big luxurious villa vibes and just swim and relax but also with a baby and cheap
121,2022-05-29T09:31:18.000Z,"Steve McGuire
@SteveMc19695
·
May 29, 2022",Latest I heard FMD is in Lombok which is close to Bali and we know how many Australians travel there. The probability of infecting Australia has just got much higher.
122,2022-05-29T09:30:34.000Z,"Wayne Mudge
@waynemudge
·
May 29, 2022","But in the mean time, how’s the foot and mouth disease in Bali going? On our door step yet tourists are still walking around in the tourist areas then coming home. Is it just me or ………"
123,2022-05-29T09:25:12.000Z,"BabygirlLyla
@BabygirlLyla_
·
May 29, 2022",I’m booking that trip to Bali.
124,2022-05-29T09:18:15.000Z,"Ria Ajah
@coraliabali
·
May 29, 2022","How long to wait to heals? Walking barefoot also good pak beach or grass, not the road , asphalt or pavement like the new trends"
125,2022-05-29T08:41:45.000Z,"Rishab Bali
@rishab_bali
·
May 29, 2022","@IRCTCofficial
  @RailMinIndia
  @AshwiniVaishnaw
 mere ticket book thi PNR 2821447536  online irctc se ticket chart prepared ke baad bhi waiting thitoh online waiting ticket pe mai travel nahi ker sakta Toh irctc se ne automatic cancel kerdi 85 refund hua bs 60 cancellations kyu ?"
126,2022-05-29T08:23:02.000Z,"Sandy Jamieson
@jamogolf
·
May 29, 2022","Hey 
@hendygolf
 play well today, but thought I would share a travel story with you 
Booked with 
@JetstarAirways
 to Bali in 2 weeks back in Nov with money held pre Covid direct 
Now the flight still exists but they have bumped us through SYD to make more $$$
No wonder #shitstar"
127,2022-05-29T08:05:36.000Z,"Shib
@Shib1344
·
May 29, 2022",But check in Indonesia Bali in smart buy showing only 13/15 hotels not full also same in clear trip
128,2022-05-29T07:45:12.000Z,"Pino
@PinoBuilds
·
May 29, 2022",Locking up my trip to Singapore & Bali in July... who's there? Let's meet up 
129,2022-05-29T07:34:39.000Z,"Bali_chris
@Bali_chris
·
May 29, 2022","A friend of mine has a hotel on the beach there close to the surf camp. The beach is pristine, golden sand, right now.
We stayed there for a couple of nights on our ehistle stop tour of Sumba"
130,2022-05-29T07:24:04.000Z,"Joy
@JOYGNANARAJA
·
May 29, 2022",There was one INC MP from South Chennai called Vyjayanthimala Bali a good performer of Bharatanatyam dance.
131,2022-05-29T05:54:55.000Z,"ressy_ys
@ressy_ys
·
May 29, 2022","No there is no temple are destroy by Moslem even outside of Bali
It's fact even Borobudur are still standing strong until now"
132,2022-05-29T05:19:14.000Z,"Dewa
@Dewadevara
·
May 29, 2022","When you are travelling, we do not only blend with locals and their culture but also embrace their local unique delicacy/food that you scarcely find in Jakarta or big cities.   End up eating pecel.ayam,soto in Bali tho' in popular diner? Hell No for me!The more unique the better."
133,2022-05-29T04:05:26.000Z,"𝕂ashew “Kolten Wong SZN” ➐
@RodgersPackMVP
·
May 29, 2022","I went to Bali, Bangkok, Singapore, and India on that trip. It was incredible.

Let’s go next year"
134,2022-05-29T02:43:33.000Z,"madi
@MadiHilton
·
May 29, 2022","I’ll book a trip to Bali all by myself at this point, like I do not care"
135,2022-05-29T02:19:02.000Z,"Edi Sutrisno
@EdiSutr57838210
·
May 29, 2022","Welcome sir 
@bulutbagci
 in bali island, indonesia 
@ArivaCoin"
136,2022-05-29T02:18:30.000Z,"Kadek dede
@dededarius42
·
May 29, 2022",Happy weekend.sunday morning from Bali island
137,2022-05-29T00:23:33.000Z,"AshSlay, GOODGIRLS
@AshSlay_NFTs
·
May 29, 2022",Laying on a beach in Bali this weekend! 
138,2022-05-28T23:10:42.000Z,"Viri
@JoongiHands
·
May 29, 2022","She was so mad during the whole scene, even the Bali trip couldn't appease her, so funny "
139,2022-05-28T22:57:45.000Z,"Ferliyo
@yoo_586
·
May 29, 2022","Hi Team, how if I vacation in Bali.. Is Available to used Lynkey there?"
140,2022-05-28T22:22:33.000Z,"Dayday
@MikelAngelozSon
·
May 29, 2022",A trip to Bali 
141,2022-05-28T21:56:06.000Z,"SilverRaptor
@SilverRaptor3
·
May 29, 2022","One of the best trips I ever took was to Bali. I went by myself and didn’t tell anyone I was going.  I stayed in Kuta Beach with the Aussies and met other Americans traveling by themselves, including women who had been on their own for months, which I thought was extraordinary."
