,0,1,2
41,2022-09-29T14:47:02.000Z,"Kemmy O
@Kemy_87
·
Sep 29, 2022","Okay atp i need to make a trip to Bali, y’all odeeeeee with these Bali pics "
42,2022-09-29T14:39:29.000Z,"B. Terrell
@itsBTerrell
·
Sep 29, 2022","tryna get to London to see 
@2121Mikiah
 and 
@LondonLions
 next year. 

A vacation to Bali or Thailand. 

and then hmm… I’m tryna hit someone’s spot (forgot what it’s called) to squish some grapes w/ my feet. "
43,2022-09-29T14:19:10.000Z,".
@fatch33ks
·
Sep 29, 2022",Sooooo I picked Bali for my 30th birthday destination and I’m so excited to just travel again and be on a plaaaaaane 
44,2022-09-29T13:47:46.000Z,"bhargavasarma (krishna bhagavan nirikhi)
@bhargavasarma
·
Sep 29, 2022",#KoluvuSrinivasa Moorthy also known as #BaliBeram the supervising idol for giving bali (food provider) for the parivaara devatas in the temple. +
45,2022-09-29T12:37:14.000Z,"Fiza ✤ Small Things 25/1 ✤
@TheFizaHalim
·
Sep 29, 2022",DnE going to Bali and my friend suddenly text me about going to Bali trip together lol
46,2022-09-29T12:29:24.000Z,"Cheese
@DonghaesPout
·
Sep 29, 2022",What's going on??? Eunhae is going to Bali? For real?  what if we gonna get honeymoon vcr like the one is style tour maybe? D&amp;E tour lesgoo!?
47,2022-09-29T12:21:58.000Z,"julia
@kihyunest
·
Sep 29, 2022",so im highly curious to what kind of contents they’ll be making in Bali though and if its counted as their short vacation then ill be thankful.. the last time they visited Bali it was only for one night before they flew to Jogja
48,2022-09-29T11:59:25.000Z,"-
@lazyprimate
·
Sep 29, 2022",What music fest in Bali now? Beach party is back?
49,2022-09-29T11:47:11.000Z,"CRN
@ccharleneroses
·
Sep 29, 2022",Mau book trip to Bali but thinking all the plans for 2023. Macam impossible 
50,2022-09-29T11:37:30.000Z,"Ai눈
@sjfly78
·
Sep 29, 2022",Info loker as D&E's tour guide in Bali pls
51,2022-09-29T11:17:13.000Z,"Wayne Foley
@WayneFoley7
·
Sep 29, 2022","DeGoey’s “offences” are exaggerated.
“Groped” a woman on a dance floor in the US. Downgraded after video evidence was seen.
Partying in Bali exposed the breast of a woman he was with - she consented.
Dumb yes..but it’s not rape."
52,2022-09-29T11:13:23.000Z,"신티야
@kyujumma8
·
Sep 29, 2022","Yes, hope it's just a vacation for them, so they can take some time off and just enjoy vacationing, but eventhough it's for work, at least it's bali so they get to work and travel at the same time "
53,2022-09-29T11:10:23.000Z,"simjang
@simjangsarang_
·
Sep 29, 2022",So what is iiiit hahaha. D&E making us all wonder what tomorrow's Bali sched is for. Is it a group sched? D&E sched? Analog trip? Whaaaaaaat?
54,2022-09-29T11:10:23.000Z,"ju
@bunnyhyukkie
·
Sep 29, 2022",what if they film in bali for a whole week because it's analog trip 
55,2022-09-29T10:58:22.000Z,"hYpZz
@hYpZz__
·
Sep 29, 2022","Bruh, hmu for the bali trip, costs me like 150 bucks to get there and back"
56,2022-09-29T10:28:20.000Z,"48Family's Full News
@48FullNews
·
Sep 29, 2022",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48MemberFact
57,2022-09-29T10:22:25.000Z,"Runi
@hairuni1004
·
Sep 29, 2022",come oooon pleaseee analog trip in Bali... d&e or all members hahahhaha
58,2022-09-29T10:13:04.000Z,"n #SensoryFlows
@superhaek
·
Sep 29, 2022","sorry my brain shortwired and i might be wrong. i didnt hear exactly. but hyuk was hinting a ""vacation"" since dh drama finished filming and dh ws like ""you and me?"" and bali was mentioned all of a sudden "
59,2022-09-29T10:12:19.000Z,"n #SensoryFlows
@superhaek
·
Sep 29, 2022","sorry my brain shortwired and i might be wrong. i didnt hear exactly. but hyuk was hinting a ""vacation"" since dh drama finished filming and dh ws like ""you and me?"" and bali was mentioned all of a sudden "
60,2022-09-29T09:55:39.000Z,"Coop.
@_TCoop
·
Sep 29, 2022","My coworker took a 2 week vacation to Bali, Spain and Thailand. Mbn"
61,2022-09-29T09:36:05.000Z,"Ramaraju fan®
@RajenderGajula2
·
Sep 29, 2022", idi new kind of dance  it's called Bali dance 
62,2022-09-29T11:10:23.000Z,"ju
@bunnyhyukkie
·
Sep 29, 2022",what if they film in bali for a whole week because it's analog trip 
63,2022-09-29T10:58:22.000Z,"hYpZz
@hYpZz__
·
Sep 29, 2022","Bruh, hmu for the bali trip, costs me like 150 bucks to get there and back"
64,2022-09-29T10:28:20.000Z,"48Family's Full News
@48FullNews
·
Sep 29, 2022",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48MemberFact
65,2022-09-29T10:22:25.000Z,"Runi
@hairuni1004
·
Sep 29, 2022",come oooon pleaseee analog trip in Bali... d&e or all members hahahhaha
66,2022-09-29T10:13:04.000Z,"n #SensoryFlows
@superhaek
·
Sep 29, 2022","sorry my brain shortwired and i might be wrong. i didnt hear exactly. but hyuk was hinting a ""vacation"" since dh drama finished filming and dh ws like ""you and me?"" and bali was mentioned all of a sudden "
67,2022-09-29T10:12:19.000Z,"n #SensoryFlows
@superhaek
·
Sep 29, 2022","sorry my brain shortwired and i might be wrong. i didnt hear exactly. but hyuk was hinting a ""vacation"" since dh drama finished filming and dh ws like ""you and me?"" and bali was mentioned all of a sudden "
68,2022-09-29T09:55:39.000Z,"Coop.
@_TCoop
·
Sep 29, 2022","My coworker took a 2 week vacation to Bali, Spain and Thailand. Mbn"
69,2022-09-29T09:36:05.000Z,"Ramaraju fan®
@RajenderGajula2
·
Sep 29, 2022", idi new kind of dance  it's called Bali dance 
70,2022-09-29T08:25:10.000Z,"Paket tour bali
@balitiratour
·
Sep 29, 2022","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
71,2022-09-29T08:09:04.000Z,"Piers Warner
@PennDragonAU
·
Sep 29, 2022",That is very depressing - there must be highs as well as lows & people who can bring you some joy? Your trip to Bali looked like it brought some good times...
72,2022-09-29T08:06:57.000Z,"chazspindabeatz
@chazspindabeat1
·
Sep 29, 2022","TBH, sambal isn’t really the right choice before goin up on stage,,, but he has  tummy so it’s fine lol wondering how he cope w/ es teler tho  He has no idea he’ll prob busy assembling w) puffy cheeks after Ultra Beach Bali "
73,2022-09-29T07:30:01.000Z,"Linah
@Linah_Mutsa
·
Sep 29, 2022",I’m really surprised Zimbabweans now need a tourist visa for Bali
74,2022-09-29T06:32:41.000Z,"The Sidhantin
@The_sidhantin
·
Sep 29, 2022","Also now a days more then 90% don't know how to perform vaidik pashu Bali that's why vaishnav acharyas have given substitute for every Hindu
There is a famous temple of devi bhadrakali near my city.. people offer Bali thier but almost all of them doesn't know how to.."
75,2022-09-29T06:18:13.000Z,"Shota
@0xSuperShota
·
Sep 29, 2022",hahah MIA and BUIDLING. Was on a deserted island for 2 weeks and now landed in Bali. I'll hop in soon champ 
76,2022-09-29T05:27:39.000Z,"Diana Zuluaga
@dmz75
·
Sep 29, 2022",I would love to finally travel to Japan now that they will re-open to visitors. Had a flight bought in Feb 2022 and I had to cancel because they wouldn’t have let me in! Or surprising friends in Bali in January 2023!! #ShareYourDream #sweepstakes
77,2022-09-29T05:06:35.000Z,"Sohan Joshi
@sohanjosh
·
Sep 29, 2022","@Least_ordinary
 I'll tell you more than this doctor.... That eagerness to show on social media that I am a traveller, World Explorer, foodie etc... People posting pics of Bali,Maldives, Europe tour, Switzerland tour... This show off is making us rats"
78,2022-09-29T05:01:02.000Z,"erik arliana
@eric_flipper
·
Sep 29, 2022","#693047563 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
79,2022-09-29T04:56:47.000Z,"minkeyandthe𝕜𝕚𝕝𝕝𝕖𝕣
@deer_ming
·
Sep 29, 2022",I just got a commercial for a couples trip to bali.. don’t they know I’m 못해솔로..?
80,2022-09-29T04:47:42.000Z,"Tropical shell
@Sqljshell
·
Sep 29, 2022","trut,like your trip to BALI jjjj"
81,2022-09-29T04:01:21.000Z,"Jago Promote
@JagoPromote48
·
Sep 29, 2022",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
82,2022-09-29T03:44:42.000Z,"Shaurya
@WandaKaBeta
·
Sep 29, 2022",someone join me for a bali trip?
83,2022-09-29T03:42:43.000Z,"Shaurya
@WandaKaBeta
·
Sep 29, 2022",a bali trip can fix me fr
84,2022-09-28T23:29:05.000Z,"Commander In Chief
@iamshaunbailey
·
Sep 29, 2022","Our first trip to Bali in 92 we stole a mates garden gnome  and took it with us, of course it got broken. 
We were pioneers man"
85,2022-09-28T21:59:14.000Z,"Rahul Bali
@Rahul_Bali_RB
·
Sep 29, 2022","I didn't expect this from the Indian railway that they force people to buy tatkal tickets. People travel with family and if they are unable to book more than 1 ticket in the same coach, they will try tatkal and Indian railway get more profit."
86,2022-09-28T21:53:59.000Z,"barbara baudour
@helpmeimsmall
·
Sep 29, 2022","Rolled tacos from any order-at-the-counter Mexican place, breakfast from Crest Cafe in Hillcrest, drinks at Bali Hai on Shelter Island. Seaport Village is touristy but relaxed and adorably quaint and it’s right on the water and there’s ice cream."
87,2022-09-28T21:59:14.000Z,"Rahul Bali
@Rahul_Bali_RB
·
Sep 29, 2022","I didn't expect this from the Indian railway that they force people to buy tatkal tickets. People travel with family and if they are unable to book more than 1 ticket in the same coach, they will try tatkal and Indian railway get more profit."
88,2022-09-28T21:53:59.000Z,"barbara baudour
@helpmeimsmall
·
Sep 29, 2022","Rolled tacos from any order-at-the-counter Mexican place, breakfast from Crest Cafe in Hillcrest, drinks at Bali Hai on Shelter Island. Seaport Village is touristy but relaxed and adorably quaint and it’s right on the water and there’s ice cream."
89,2022-09-28T21:01:28.000Z,"Siam
@_MohamedSiam
·
Sep 29, 2022",#TicketToParadise movie promoted #Bali island perfectly 
90,2022-09-28T20:25:10.000Z,"Paket tour bali
@balitiratour
·
Sep 29, 2022","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
91,2022-09-28T20:07:23.000Z,"Travel Elegance SA
@SaElegance
·
Sep 29, 2022", Proof of vaccination is still required for travel to #Indonesia #Bali #Travel 
92,2022-09-28T19:54:36.000Z,"BowTiedGlobe | Your Freedom Dealer
@BowTiedGlobe
·
Sep 29, 2022","Potential sites for degen island:

Criteria: Islands that are tax/freedom friendly and are either large/populated/well-connected enough not to be boring af

- Puerto Rico 
- Cyprus 
- Malta 
- Madeira 
- Mauritius 
- Roatán 
- Phuket 
- Bali 

What am I missing?"
93,2022-09-28T19:19:06.000Z,"corynn reese
@corynn_davidson
·
Sep 29, 2022",everytime i ask my friends what i should do for my bday they said “idk” and i get it now.. y’all are just planning a surprise trip to bali for me right ???
94,2022-09-28T18:51:09.000Z,"Dale&Jen-Dividend&Conquer
@daleinhavasu
·
Sep 29, 2022",Would love to have a vow renewal with my wife on a beach in Bali and then stay in an overwater bungalow #ExpediaChat
95,2022-09-28T18:43:45.000Z,"Ytsrik
@KirstyMullan2
·
Sep 29, 2022","So interesting some folk leave getting travel money for less usual destinations to the last minute, then get humpty because a Friday delivery can’t be guaranteed when ordering tomorrow for travel on Sunday! Bali isn’t exactly a last minute destination "
96,2022-09-28T18:31:30.000Z,"tripnusapenidabali
@tripnusapenida_
·
Sep 29, 2022",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
97,2022-09-28T18:27:57.000Z,"Wealth Squad Ace
@NoTimeZone_
·
Sep 29, 2022",Bali is a good way to start that trip off
98,2022-09-28T18:20:35.000Z,"Bay•bee
@md_xo_
·
Sep 29, 2022",Nighas make a trip to houston seem like we going to bali.
99,2022-09-28T17:09:34.000Z,"JTDARULAHH
@joseterrones3
·
Sep 29, 2022","Pay $3,000 in rent for a 1 bedroom in downtown San Diego OR move to Bali for a couple months and pay literally half, $1,500 a month for a villa with a pool that is also a 5min walk from the beach… Bali really might be the move"
100,2022-09-28T16:00:18.000Z,"KaoTeK
@KaoTeK_DJ
·
Sep 28, 2022",Man I remember chowing on this all the time when I did the bus-ferry Island hopping trip from Bali to Flores... Now you can buy them here in Cambodia and they are just as good as I remember
101,2022-09-28T15:58:28.000Z,"Swapna Kulkarni
@swapku
·
Sep 28, 2022","Update on Bali trip. It ended today. It was fabulous because Ubud is fabulous. I will go back. Maybe several times. I ate, prayed, sat on a giant swing, and loved Ubud. (Tip: Avoid Seminyak if you are not into Baga-Calangute.)"
102,2022-09-28T15:07:04.000Z,"Bolsa
@OwnNothingBFree
·
Sep 28, 2022","6 person apartment, Spanish language wld be fine. Booking/Airbnb is shit imo; same price as travel agency these days 

It wld indeed be a great tool. Also for similar places like Cyprus, Thailand, Bali, Greek islands, etc"
103,2022-09-28T14:35:41.000Z,"JËSUS DE BLACK WALL STREET
@Kenyonegus
·
Sep 28, 2022","If you got bigger dreams you probably meeting ya boss at the country club, or getting a bank loan, or getting yourself together for an immersive trip to Bali or Jamaica etc. 

You gone have ya fits together. You’ve reminded of the world of colognes and different foods etc"
104,2022-09-28T13:55:02.000Z,"micah rodriguez
@northeastshorty
·
Sep 28, 2022","my mom is in Bali & Zoomed me this morning. 

mom: this trip has changed me! I'm not going to be so stuck in my ways. I'm gonna try new things & things I was previously closed off to! 

me, without thinking or missing a beat: does that mean you're going to try therapy? 

mom: ..."
105,2022-09-28T13:54:06.000Z,"Michael G. Smith
@michaelgsmith
·
Sep 28, 2022","First release of VoltScript code named ""Bali"" because it's an island in Indonesia that's not Java."
106,2022-09-28T13:48:20.000Z,"astrid | studying so i can buy tix @ 2025
@dangye_
·
Sep 28, 2022","My friend and I were planning to go to Bali, Indo but I just saw that Sehun will be at Jakarta too  Bali and Jakarta are very far so I’m thinking of changing itineraries  however, idk about public transpo in jakarta bc bali is a beach so originally, we have no problem "
107,2022-09-28T13:54:06.000Z,"Michael G. Smith
@michaelgsmith
·
Sep 28, 2022","First release of VoltScript code named ""Bali"" because it's an island in Indonesia that's not Java."
108,2022-09-28T13:48:20.000Z,"astrid | studying so i can buy tix @ 2025
@dangye_
·
Sep 28, 2022","My friend and I were planning to go to Bali, Indo but I just saw that Sehun will be at Jakarta too  Bali and Jakarta are very far so I’m thinking of changing itineraries  however, idk about public transpo in jakarta bc bali is a beach so originally, we have no problem "
109,2022-09-28T13:39:54.000Z,"Marisa
@PrissyRissy_
·
Sep 28, 2022",Bali will be my next big trip.
110,2022-09-28T13:37:37.000Z,"Mzkeettt
@yankeettt
·
Sep 28, 2022","After TI come to Bali, Maga. For vacation, :))"
111,2022-09-28T13:02:46.000Z,"Eksa
@eksayudiana
·
Sep 28, 2022","Neck Deep southeast asia tour? Bali, Jkt, DIY fuck"
112,2022-09-28T12:55:36.000Z,"Citizen Paul Templeman (Falafel Male) #FBPE
@PaulTempleman6
·
Sep 28, 2022",Sightings of Truss around the world have ranged from a beach hut in Bali to a nebulae formation visible in the night sky above Adelaide
113,2022-09-28T12:53:59.000Z,"fiz
@Muhd_Hafiz31
·
Sep 28, 2022",all i want is a trip to bali or phuket or krabi doing adventure stuff with my friends
114,2022-09-28T12:48:04.000Z,"NFTJourney
@DarienGYX
·
Sep 28, 2022",I regretted not planning for this but you gotta visit nusa penida. It’s a small island off Bali
115,2022-09-28T12:15:09.000Z,"Pranay Reddy
@PranayVReddy
·
Sep 28, 2022","Back in August, I was planning a trip to Bali and got disappointed with the kind of offerings that they’re providing."
116,2022-09-28T12:04:45.000Z,"secret
@14057fm
·
Sep 28, 2022","first time i fell to kakel itu ya ka reginaldo..but after he went to bali for study tour i was know kalo he was dating with ka aqilla hehee  how poor i am. trss abis itu i fell in love heh ga si just like interest gitu sama ka aufaa. his tiny voice, his personality tuh bnr' —"
117,2022-09-28T11:14:27.000Z,"Karin Elvine Samosir
@karin_elvine
·
Sep 28, 2022","#223084917 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
118,2022-09-28T10:51:48.000Z,"10DO
@thatbxtchtendo
·
Sep 28, 2022",tryna plan a trip to Bali but these black ppl don’t take nothing srs 
119,2022-09-28T10:37:35.000Z,"Jody
@anjody17
·
Sep 28, 2022","Funny. On the beach of sanur right now, with a big group of tourists. Almost a quarter of them have been coughing since a few days ago. 

And many of other tourists that we see here are coughing too.

Not covid, and symptoms have been very mild though"
120,2022-09-28T09:25:06.000Z,"aadvark.eth
@aadvark89
·
Sep 28, 2022",Probably on a beach somewhere in Bali right now taking their much needed mental health break from all this hard work
121,2022-09-28T09:11:06.000Z,"Tracey B - she/her
@traceytab
·
Sep 28, 2022",Coming up 20 years remembering people who lost life and loved ones in Bali brings a wave of sadness & stillness. I was due to travel to Bali that week. I went there a year later for the memorial on Kuta Beach. That was a time I felt totally connected to complete strangers 
122,2022-09-28T08:36:52.000Z,"Nelson walozi
@NelsonWalozi
·
Sep 28, 2022",Mpaayo two pictures of Ben hinn's wife or daughter on the beach in a bikini. Nanti bbo bali Amerwika.
123,2022-09-28T08:08:23.000Z,"MelinaBasiri
@melinabasiri
·
Sep 28, 2022","#18301645 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
124,2022-09-28T07:49:27.000Z,"NR
@nrsnrnrn
·
Sep 28, 2022","Hi Tony, as part of pandemic Covid flight deal, I received Airasia travel voucher. I tried to use in my bali booking and app said it’s invalid voucher. just wondering what’s the purpose of offering this in local AUD which I can’t use. Please contact me. Happy to share all emails."
125,2022-09-28T07:25:11.000Z,"Paket tour bali
@balitiratour
·
Sep 28, 2022","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
126,2022-09-28T07:20:16.000Z,"Indicesofworld
@indicesofworld
·
Sep 28, 2022","Top 10 happiest travel destinations in the world, 2022

1. Bali
2. Las Vegas
3. New Orleans
4. Barcelona
5. Amsterdam
6. Budapest
7. Vancouver
8. San Francisco
9. Dubai
10. Rio de Janeiro

(Club Med)"
127,2022-09-28T07:01:29.000Z,"Jacob_WBB
@WiseCri3
·
Sep 28, 2022",I wish you all the safety on your journey and have extra fun in Bali for me and the rest of the team  
128,2022-09-28T06:39:26.000Z,"clint
@gothedees36
·
Sep 28, 2022",Mid year Bali trip back on for De Gropey
129,2022-09-28T07:01:29.000Z,"Jacob_WBB
@WiseCri3
·
Sep 28, 2022",I wish you all the safety on your journey and have extra fun in Bali for me and the rest of the team  
130,2022-09-28T06:39:26.000Z,"clint
@gothedees36
·
Sep 28, 2022",Mid year Bali trip back on for De Gropey
131,2022-09-28T06:36:06.000Z,"Living Anywhere
@LivinAnywhere
·
Sep 28, 2022","- 3-6 months to treat your chronic pain in Thailand
- 1 month trip to S. Korea to do your plastic surgery
- 2-3 month to Bali to enjoy surfing
- 6-12 months to study English in the Philippines

The list goes on."
132,2022-09-28T06:12:29.000Z,"EA MAZI♛
@_THEARTIST777
·
Sep 28, 2022","I’m trynna travel big .. fck a Miami, I wanna be laid out in a hidden villa somewhere in Bali eating fruits and taking pictures of exotic animals"
