No,Date,Username,Tweet
24,2022-07-30T12:55:33.000Z,"Gede Astra/Peryk
@GedeAstra8
·
Jul 30, 2022",Really here Im from Bali Island
25,2022-07-30T12:55:09.000Z,"yu⁷
@7babybonsais
·
Jul 30, 2022",Gosh you know what I was really worried about my upcoming Bali trip cause the itinerary is still not fixed. But today seeing joonie made me realise that the fun of travelling is the spontaneity and impulse decisions you make  that’s when you get to see the most unique
26,2022-07-30T12:40:43.000Z,"Jas Hothi
@JasrajHothi
·
Jul 30, 2022","(*in case, I had meant...

btw, I believe Sasa's now in Bali for a bit. i know travel plans are always in flux for us nomads! )"
27,2022-07-30T12:40:38.000Z,"Ranjeet Kumaar
@ranjeetspecial
·
Jul 30, 2022","Every beach & costal place has something unique to offer. I have visited beaches of Andamans, Bali, Goa , Kerala, Odisha, TamilNadu & USA. All of them have something unique about them. As a tourist, I admire all of them. Will visit Udupi also and cherish the experiences."
28,2022-07-30T11:42:57.000Z,"Ify
@the_ify
·
Jul 30, 2022","I must travel the world

I must experience Venice, Bali, the Netherlands, Mauritius. I want to tourrrr "
29,2022-07-30T11:01:22.000Z,"zach
@zacharyshaff
·
Jul 30, 2022","Oh and booked our first stay for our trip to Bali in December 
@deemuueel"
30,2022-07-30T10:45:02.000Z,"Quo Vadis Polsko #StandWithUkraine
@Wiktor38697984
·
Jul 30, 2022",Btw iranian source. What will be the next? Specialist from Bali beach?
31,2022-07-30T10:40:13.000Z,"Pat Fisher
@HD_PatFisher
·
Jul 30, 2022",Earlier this month Blinken reportedly boycotted a group photo at a diplomatic summit in Bali because he didn’t want to pose alongside Lavrov. Everybody ain't a diplomat. Lavrov has tried to school him twice this week by reminding him that he should return to “quiet diplomacy.”
32,2022-07-30T10:03:37.000Z,"Curran
@curranjoon
·
Jul 30, 2022",What do people expect? Turns out these services are not elastic. 2 years of no to minimum air-travel to opening the lanes of travel 100% will lead to bottlenecking.
33,2022-07-30T09:08:07.000Z,"Rich Hintz
@rjhintz
·
Jul 30, 2022","Both Bali and Indonesia are countries on my list when Covid, Monkeypox, and <insert fave plague here> allow travel again. 
Ubud with idyllic beaches is great except for skyscrapers. Bad as S'pore"
34,2022-07-30T09:06:51.000Z,"Shehara
@Shehara19230659
·
Jul 30, 2022","Yes which we have. And cos us as well cos we had to go through an agency in Bali. None of our local travel agencies were undertaking it.and if they did it was costing around Rs.140,000/-"
35,2022-07-30T08:55:13.000Z,"Salomon rei de cresci
@ReiCresci
·
Jul 30, 2022",Oh my God where is this magnificent beach ? Bali ?
36,2022-07-30T08:19:20.000Z,"Andrew A. Hennessy
@AndrewAQLD
·
Jul 30, 2022","Exactly, I really think that's a huge issue. Sure, we all isolated a little, but we also stopped international travel and large events which would have traditionally been immune boosters. Kunts can't get shitfaced in Bali for 2 years and Bam! Polio returns."
37,2022-07-30T08:01:55.000Z,"Soug Paul
@SougPaul
·
Jul 30, 2022","That person thinks pride game incites pedos? Every suburban Herron teams’ end year trip to Bali, Thailand and such, is a pedo trip.

“Just don’t ask how old they are” is the motto for hetro footy trips"
38,2022-07-30T06:48:08.000Z,"wer are u?
@palm3inparadise
·
Jul 30, 2022","bali is a country, not an island"
39,2022-07-30T06:30:48.000Z,"Ben
@BennVersion
·
Jul 30, 2022",Living in Bali means you're able to walk 30 minutes to the nearest beach. And that's what I'm going to do right now.
40,2022-07-30T06:14:44.000Z,"கே . சீ
@Kumaran__C
·
Jul 30, 2022",Can’t fucking wait for my Bali trip !!
41,2022-07-30T08:01:55.000Z,"Soug Paul
@SougPaul
·
Jul 30, 2022","That person thinks pride game incites pedos? Every suburban Herron teams’ end year trip to Bali, Thailand and such, is a pedo trip.

“Just don’t ask how old they are” is the motto for hetro footy trips"
42,2022-07-30T06:48:08.000Z,"wer are u?
@palm3inparadise
·
Jul 30, 2022","bali is a country, not an island"
43,2022-07-30T06:30:48.000Z,"Ben
@BennVersion
·
Jul 30, 2022",Living in Bali means you're able to walk 30 minutes to the nearest beach. And that's what I'm going to do right now.
44,2022-07-30T06:14:44.000Z,"கே . சீ
@Kumaran__C
·
Jul 30, 2022",Can’t fucking wait for my Bali trip !!
45,2022-07-30T05:48:58.000Z,"Norman Maurer
@normanmaurer
·
Jul 30, 2022",~20 people at the beach today #bali … more than any day before . Covid really hit #bali hard 
46,2022-07-30T05:29:31.000Z,"bella
@circa24aug
·
Jul 30, 2022",counting hours b4 bali trip 
47,2022-07-30T04:47:05.000Z,"Babe
@Babe69615561
·
Jul 30, 2022","hello  mom  Alisa  I am  from  Indonesia, (Bali  island) I like  you  answear  please......"
48,2022-07-30T04:44:24.000Z,"Maws 卌
@mawwiahh
·
Jul 30, 2022","2022 travel plans:

Bali 
Bangkok
Penang
Sydney
Melbourne"
49,2022-07-30T04:38:30.000Z,"아샤 | tan’s gf
@03cgs
·
Jul 30, 2022",i want to go to Bali! a place where we can find a lot of beautiful beaches and another amazing traditional tourist attraction in Indonesia! also they ever mentioned that they really want to visit Bali as well! #AFTERASC_BLITZERS
50,2022-07-30T04:03:10.000Z,"WIMU28
@CuklixW
·
Jul 30, 2022","Padangbai is a village in the Manggis District, Karangasem Regency, on the east side of the island of Bali, Indonesia. The city is a ferry port for sailing to Lombok Island, Nusa Penida, Gi Islands"
51,2022-07-30T03:43:31.000Z,"Zee | new osak fic aaaaa!
@AdriannaZeeQ
·
Jul 30, 2022","they’d like to visit while there, even the restaurants and a reservation to see bali’s exclusive traditional dance and festival that’s only held once a year. Along with accommodations and even spa services. They even booked a romantic beach side dinner. And now osamu is saying+"
52,2022-07-30T03:43:30.000Z,"Zee | new osak fic aaaaa!
@AdriannaZeeQ
·
Jul 30, 2022","won’t be able to make it.”
“Uh-huh?” Osamu is talking about their expensive honeymoon that’s been arranged by suna and osamu even before they planned their wedding. It would be a week trip to bali in a resort that’s surprisingly pricy for the country. They planned every location+"
53,2022-07-30T03:41:07.000Z,"kai
@fuchsiagold
·
Jul 30, 2022","my dad in the past 3 weeks has been going to batam, medan, jakarta, karawang, surabaya, bali, lombok, madura, and suddenly he’s on a trip to bromo today"
54,2022-07-30T03:04:08.000Z,"Bali_chris
@Bali_chris
·
Jul 30, 2022",I first went there on a school trip many years ago. Back then you could climb all the stones - not now
55,2022-07-30T02:59:09.000Z,"Susi
@susisutan
·
Jul 30, 2022","my brother's advice for our bali trip is wear hat and sunblock, the sun in bali roasts your skin darker than anywhere else "
56,2022-07-30T02:58:31.000Z,"Kirken Ockey
@GreenKirken
·
Jul 30, 2022","Keen to hear what you do and if your travel insurance covers extra costs. We are flying 
@JetstarAirways
 in about 10 days to Bali"
57,2022-07-30T02:56:49.000Z,"Susi
@susisutan
·
Jul 30, 2022","my second sis' advice for our bali trip is don't forget to bargain because with those two sons tagging along, you'll be getting tourist prices, not the local prices "
58,2022-07-30T02:54:57.000Z,"Susi
@susisutan
·
Jul 30, 2022","my baby sis' advice for our bali trip is be kind, be patient, balinese take their time to do things, so don't be a Karen "
59,2022-07-30T02:35:04.000Z,"☪︎ mars
@dchebagskeeet
·
Jul 30, 2022",Anyone tryna go to Bali in October for 7 days? All inclusive trip and VIP rooms! Tryna get a gaggle of people to come with! 
60,2022-07-30T01:57:56.000Z,"glenni_
@glenniray
·
Jul 30, 2022",you were born ready Funk!! hahaha! i am only playing  lovely you are in Asia! Bali and Phuket would be a great place to pop by too! I’m an island ans city girl so i love both worlds! Enjoy vietnam esp the rich culture and fooood!!!
61,2022-07-30T01:26:22.000Z,"MSJ
@BlueTooth3
·
Jul 30, 2022","Being adventurous tonight with 
@HeidyyLove
 and trying Indonesian food in preparation for our honeymoon trip to Bali! Got to prepare for that Bali belly #Honeymoon #Bali"
62,2022-07-30T00:52:57.000Z,"Lisa Mistretta
@rockmyhearts
·
Jul 30, 2022",Oh hell no that's a trip to Bali with air for a whole week
63,2022-07-29T19:27:13.000Z,"Amnesty Gondwe
@Santaah92
·
Jul 30, 2022",Olo surprise trip to Bali singatheke
64,2022-07-29T19:21:22.000Z,"Knast | PA #2250
@knast_pa
·
Jul 30, 2022","@raaczzz
 @razhimNFT
 @austin_kettle
 

Hey The Boss of Bali.

My best mate 
@raaczzz
 and I just graduated, and we are planning a month long trip out in the world. Bali has always been one of the destinations. Winning this would give us alot of freedom and opportunities! "
65,2022-07-29T18:27:13.000Z,"Remote Year
@remoteyear
·
Jul 30, 2022","Imagine logging on at Bwork Bali, our coworking space on the ‘Island of the Gods.’ Where would we catch you hanging out?"
66,2022-07-29T17:22:06.000Z,"Anya
@anya_bali
·
Jul 30, 2022",Furthest thing from it haha. Myrtle has all my college beach memories… 
67,2022-07-29T17:21:26.000Z,"Anya
@anya_bali
·
Jul 30, 2022",A2: Love that their gift contributed to employee well-being (miles towards a relaxing vacation or much-needed travel). Anything from a free day off when things are tough to travel perks or bonuses that let employees do what’s best for their health and happiness #PopChat
68,2022-07-29T17:19:40.000Z,"Jesse Denney
@inb4denn
·
Jul 30, 2022","I honestly think it's my first time ever going. I'd been to Charleston and Myrtle Beach before, but this was definitely a lot more calm."
69,2022-07-29T17:16:57.000Z,"Anya
@anya_bali
·
Jul 30, 2022","A1: Supporting your employees makes it easier for them to support the business! Hard to bring your full energy to work if you are surrounded by a difficult culture. Employees are a major part of why they made it to this milestone, so it’s great they’re saying thanks! #PopChat"
70,2022-07-29T16:58:24.000Z,"Kyle Potter
@kpottermn
·
Jul 29, 2022","Bali aint perfect but too many people only go to Nusa Dua which is the Cancun hotel zone of the island. Or even just Kuta or Seminyak or Canggu. 

Get out onto the eastern coast and explore a bit more. My favorite property in the world is there, and plenty of other gems."
71,2022-07-29T16:48:44.000Z,"Badekaradot
@badekaradot
·
Jul 29, 2022",I need to fly the family out for vacation in Bali fr fr
72,2022-07-29T16:42:18.000Z,"ᴛʀᴀᴠᴇʟᴢᴏʀᴋ
@TravelZork
·
Jul 29, 2022","Horrible click-bait, & one reason I seldom read that publication. If a travel writer/blogger claims they were looking for “A place for authentic healing and disconnecting” — yet they fail to properly research that priority, how is it the fault of Bali? (yes, I have been there..)"
73,2022-07-29T16:01:42.000Z,"Tae Oh.
@kangtaeoo
·
Jul 29, 2022","I’m glad you enjoy it, I hope the rest of the episodes will be able to keep you entertained too. Definitely! I’ll be looking forward to it and watch it the moment it’s released. Yes, they’ll have a trip to Bali though I won’t be joining them unfortunately."
74,2022-07-29T15:29:39.000Z,"Grace Marlin
@GraceMarlin_
·
Jul 29, 2022","- Giving up my lease in NYC next year to travel full-time
- Launching a luxury group travel company (first trip is Bali in June 2023)
- Launching a land investing company
- Investing in Airbnb syndications
- Moving into the M&A brokering space within agency #recruitment"
75,2022-07-29T15:06:27.000Z,"hani
@bluepetalszz
·
Jul 29, 2022",random but the reason why i love to go to bali by plane is bc i can see the beach around the airport
76,2022-07-29T14:20:08.000Z,"CaBird
@Bird5Ca
·
Jul 29, 2022","Supposedly on vacation. Maybe she stayed in Bali? Flew her family over? 
It’s what Liberals do."
77,2022-07-29T14:07:03.000Z,"𝓜𝓪𝓻𝓲𝓼𝓼𝓪 𝓝𝓲𝓬𝓸𝓵𝓮
@ellasmommy1205
·
Jul 29, 2022",I booked a trip to Bali  I will be staying with my husband and two babies for an entire month. Does anyone have recommendations for things to plan/do/see while there?
78,2022-07-29T13:59:53.000Z,"K-pop is This
@Kpop_is_This
·
Jul 29, 2022","On her trip to Bali, she seemed to let go of her worries and announced her recent situation. Irene's passion for the program can be felt in front of those who left together, saying, ""There are no losers."""
79,2022-07-29T13:59:51.000Z,"K-pop is This
@Kpop_is_This
·
Jul 29, 2022","The teaser video released this time depicts Irene preparing for the stage and going on a trip with the staff to Bali, Indonesia."
80,2022-07-29T13:19:56.000Z,"yours truly, ely♡
@elys_archive
·
Jul 29, 2022",#EMSEARTHMIXSPACEEP21 I want to see them travel outside of Thai too. Maybe go to Bali where Mix want to go. Maybe on an episode where Air Asia sponsor them again.
81,2022-07-29T12:30:34.000Z,"Reinoud
@reinoud_xyz
·
Jul 29, 2022","Thanks! Yes, I recognize what you’re saying. I’m just not the “sip cocktails on a beach in Bali”-kinda guy. At least, not for longer than a day or two. What are you working on right now?"
82,2022-07-29T12:25:50.000Z,"RR
@Keepingupwitri
·
Jul 29, 2022",I act like I’m okay but deep down I need a trip to Bali.
83,2022-07-29T11:36:11.000Z,"Steven Kourasanis
@Steve_Koura
·
Jul 29, 2022",The record store in Bali asked me for a photo for their Instagram and they didn’t post it. My self esteem has never been lower.
84,2022-07-29T13:19:56.000Z,"yours truly, ely♡
@elys_archive
·
Jul 29, 2022",#EMSEARTHMIXSPACEEP21 I want to see them travel outside of Thai too. Maybe go to Bali where Mix want to go. Maybe on an episode where Air Asia sponsor them again.
85,2022-07-29T12:30:34.000Z,"Reinoud
@reinoud_xyz
·
Jul 29, 2022","Thanks! Yes, I recognize what you’re saying. I’m just not the “sip cocktails on a beach in Bali”-kinda guy. At least, not for longer than a day or two. What are you working on right now?"
86,2022-07-29T12:25:50.000Z,"RR
@Keepingupwitri
·
Jul 29, 2022",I act like I’m okay but deep down I need a trip to Bali.
87,2022-07-29T11:36:11.000Z,"Steven Kourasanis
@Steve_Koura
·
Jul 29, 2022",The record store in Bali asked me for a photo for their Instagram and they didn’t post it. My self esteem has never been lower.
88,2022-07-29T11:15:15.000Z,"Adam Alfsyar
@xxalfsyr
·
Jul 29, 2022",LFG Outside Wordy!! Enjoy ur vacation! Imma go to Bali on August and yes .. Beach!!!!
89,2022-07-29T11:09:28.000Z,"The Boss of Bali
@thebossofbali
·
Jul 29, 2022",Bali is the best place in the world to live and work  best wishes for the new journey!
90,2022-07-29T11:07:45.000Z,"Daisy Kirsch
@DaisyKirsch
·
Jul 29, 2022",I still have a photo (35yrs ago) from a market in Jakarta which sold nothing but caged birds. Just animal cruelty.
91,2022-07-29T10:59:59.000Z,"david
@MoonUnit1983
·
Jul 29, 2022",dont worry cleary will get a week for another bali trip and ref will get sacked and a formal apology from nrl to nathan.
92,2022-07-29T10:47:11.000Z,"@beckkyy___
·
Jul 29, 2022",Isaaa our Golden boy might take another trip to Bali tomorrow 
93,2022-07-29T10:45:52.000Z,"Richo
@Steve_Richo1
·
Jul 29, 2022","Cleary will be off to Bali again. Longer trip this time. 
#suckshit"
94,2022-07-29T10:43:40.000Z,"Fxaruaus
@GdF07474410
·
Jul 29, 2022",I know right and will only cop a trip to Bali
95,2022-07-29T10:41:59.000Z,"Nan.
@crescentluvss
·
Jul 29, 2022",trip to bali with jamal kun
96,2022-07-29T10:39:54.000Z,"104.3 WBBQ
@WBBQaugusta
·
Jul 29, 2022","Tourist Books Bali Airbnb, Finds It’s Abandoned and 'Completely Overgrown'"
97,2022-07-29T10:36:09.000Z,"mary ထ WINNER
@realloveisland
·
Jul 29, 2022","Bali WINNER ONLINE SUMMER VACATION
#WINNERHolidayShow #WINNER 
@yginnercircle
 @yg_winnercity"
98,2022-07-29T10:35:00.000Z,"NoonaCircle
@audry_luvN
·
Jul 29, 2022","BALI 
WINNER ONLINE SUMMER VACATION
#WINNERHolidayShow #WINNER 
@yginnercircle
 @yg_winnercity"
99,2022-07-29T10:34:08.000Z,"Mr_Ives
@Mr_Ives_
·
Jul 29, 2022",Nathan Cleary went to Bali after state of origin. He'll have time to do a European Contiki tour after that egregious tackle #NRLEelsPanthers
100,2022-07-29T10:34:04.000Z,"I ထ WINNER | dobbyssocks
@dobbyssockssss
·
Jul 29, 2022","Bali

WINNER ONLINE SUMMER VACATION
#WINNERHolidayShow #WINNER 
@yginnercircle
 @yg_winnercity
 위너"
101,2022-07-29T09:53:29.000Z,"Enlightened Rats
@enlightenedrats
·
Jul 29, 2022","Farhan’s long term goal is to have a portfolio that is able to provide for his family. He would like to retire in either Bali or JB and also travel around the world. Besides that, he would like to give back to the community through charitable acts (Bruce Wayne style)."
102,2022-07-29T09:33:48.000Z,"Rio
@impetigorx
·
Jul 29, 2022","1. Mediterranian Beaches on Summer
2. Kyoto on Cherry Blossom Season
3. Bali because I really need a short vacation rn 
4. Hawaii on Summer
5. Croatia because of Game of Thrones lol"
103,2022-07-29T07:26:27.000Z,"h
@hazelelelel
·
Jul 29, 2022",I know I js got back from my 3 wk trip but I’m ready to take a month off to do a Japan > Bali > Vietnam trip 
104,2022-07-29T07:22:28.000Z,"Nuansa Rahmadi
@nuansarahmadi
·
Jul 29, 2022","Sir, don't you want to go to Bali? 
We have many unique culture that specialized for you. "
105,2022-07-29T06:47:49.000Z,"bobby dot
@8085or4
·
Jul 29, 2022",Krabi- literally no one care what you gonna do. Eating alone. Drinking alone. Island hopping alone. They mind their own business but never fail to help if you ask for directions. Been to Bali and surprisingly there are dude who try to be funny
106,2022-07-29T06:40:05.000Z,"L.J. Hill
@LJBeaute
·
Jul 29, 2022",When I was told last month that if I fly to Bali I had a 13 hr layover in China I declined and especially not in this climate... and I was the only brown girl on the trip. No I'll watch other sister's videos
107,2022-07-29T06:24:42.000Z,"Josh Edwards
@JoshEdwardsFilm
·
Jul 29, 2022","Often think I should've balanced my old film about Bali overtourism a bit more with the point that you can definitely still find some lovely spots around the island, if you have the time  Canggu is a really rude awakening for anyone visiting the island for the 1st time "
108,2022-07-29T06:47:49.000Z,"bobby dot
@8085or4
·
Jul 29, 2022",Krabi- literally no one care what you gonna do. Eating alone. Drinking alone. Island hopping alone. They mind their own business but never fail to help if you ask for directions. Been to Bali and surprisingly there are dude who try to be funny
109,2022-07-29T06:40:05.000Z,"L.J. Hill
@LJBeaute
·
Jul 29, 2022",When I was told last month that if I fly to Bali I had a 13 hr layover in China I declined and especially not in this climate... and I was the only brown girl on the trip. No I'll watch other sister's videos
110,2022-07-29T06:24:42.000Z,"Josh Edwards
@JoshEdwardsFilm
·
Jul 29, 2022","Often think I should've balanced my old film about Bali overtourism a bit more with the point that you can definitely still find some lovely spots around the island, if you have the time  Canggu is a really rude awakening for anyone visiting the island for the 1st time "
111,2022-07-29T05:41:57.000Z,"𝕐𝕒𝕤𝕚𝕖𝕋𝕍
@YasieTV
·
Jul 29, 2022",I want to colab with more independent content creators on my level with similar visions. It’s really hard to have a sense of direction when doing things on your own. This Bali trip gave me much needed clarity and inspiration. I just need to start working a lot harder than others!
112,2022-07-29T05:30:48.000Z,"Sisca Andriani
@SiscaAndriani
·
Jul 29, 2022",have a trip with Ladies Code!! can??  we can have a trip to Jeju oooor to Bali!! 
113,2022-07-29T04:47:40.000Z,"clickbait
@RealRobotJones
·
Jul 29, 2022",Bouta cook this Bali trip up outta thin air
114,2022-07-29T04:43:06.000Z,"anakbadung
@ngurahandy
·
Jul 29, 2022","This is at Kelingking Beach on Nusa Penida island, a smaller island next to Bali. Enjoy!"
115,2022-07-29T03:25:22.000Z,"ADDLEPATED DSF
@DSFisAddlepated
·
Jul 29, 2022","♫I'm gonna wash that man right out of my hair and send him on his way....♫

South Pacific is one of my favorite musicals. I love Mitzi Gaynor in it and Ray Walston (Luthur Billis) with his coconut hula dance scene. Juanita Hall with her singing ""Bali Hai""...what a great movie!"
116,2022-07-29T03:11:03.000Z,"Kalana Wanniarachchi
@Kalana123
·
Jul 29, 2022","Sri Lanka should introduce Digital Nomad visa for people to come here and work remotely. Bali has already launched that and Thailand is working on it.we must capture this fast.This will be an amazing dollar flow for our tropical island to rise up again. 
@RW_UNP
 @kanchana_wij"
117,2022-07-29T03:05:04.000Z,"Benny B84 - Team 99
@B84Benny
·
Jul 29, 2022","Well done mate, straight to Bali for a surfing trip and smashing Bintangs at Kuta"
118,2022-07-29T02:38:18.000Z,"cee ˢᵉᵐᶦ ᶦᵃ
@JOYSREVE
·
Jul 29, 2022",oh wow so work & holiday is just gonna be about her bali trip. i was hoping she filmed in other locations too
119,2022-07-29T02:29:47.000Z,"SarochaRebecca | GAP
@irenebaechu_jh
·
Jul 29, 2022","If 8 episodes all in bali, seems like there will be another part. For example today she is in UK for work, what if she stay back for her holiday trip?"
120,2022-07-29T02:21:28.000Z,"와니’ssss
@wensirius
·
Jul 29, 2022",Is irene's work and holiday only content is the Indonesia and bali?? What about my dream of irene staying behind and taking vacation in london. 
121,2022-07-29T02:14:56.000Z,"Jonno L
@JonnoL32552677
·
Jul 29, 2022","""We're all guilty of posting a cheeky throwback on social media.
You know the snaps from your girls trip to Bali three years ago that you're still squeezing mileage out of? Yeah, those ones.""

Like squeezing this pebble for another drop of imaginary healthful stone juice?"
122,2022-07-29T01:34:31.000Z,"rae rae
@raeraedao
·
Jul 29, 2022",Miss your face more. In transit home to bali rn but next trip home I'm coming down to see you
123,2022-07-29T01:25:21.000Z,"@thebibletellsmeso
@GPLantipompong
·
Jul 29, 2022","We can sail, we can sail
(Sail away, sail away, sail away)

We can reach, we can beach
On the shores of Tripoli
We can sail, we can sail
(Sail away, sail away, sail away)
From Bali to Cali, far beneath the Coral Sea
We can sail, we can sail
(Sail away, sail away, sail away)"
124,2022-07-29T01:06:35.000Z,"Emma Beckerle
@EmmaBeckerle
·
Jul 29, 2022",But I’d take the trip to Bali if Venus is footing the bill…. I’ll sling whatever you want for that shit.
125,2022-07-29T00:47:09.000Z,"Spencer Ellis
@SpencerEllis_
·
Jul 29, 2022","I don’t tend to read too many fiction books, instead I like journeys such as ‘Into the Wild’ or, what I’m ready now, ‘Eat, Pray, Love’. 

Elizabeth Gilbert is hilarious as she shares her travels across Italy, India and Bali. 

If you like travel/biography books, you’ll love this"
126,2022-07-28T23:52:12.000Z,"Ross B Taylor AM
@Indorosstaylor
·
Jul 29, 2022","Plans for a 2nd international Bali airport-located in the north & with closer access to tourist opportunities next  door in Java-have been shelved for now. It was scheduled to open in 2024. 
@Newstalk6PR
 @westaustralian
 @Perth_Today
 @NadiaMits
 @AIBCNational
 @G_Parker
 @DFATinWA"
127,2022-07-28T23:44:57.000Z,"Andrew
@Varangian0
·
Jul 29, 2022","Currently in Bali looking at their community structures via culture & religion. I agree with you, we have a lot we need to relearn."
128,2022-07-28T23:05:45.000Z,"racz
@raaczzz
·
Jul 29, 2022","@knast_pa
 @bertoneznft
 @MolenschotJnsy
 
My best friend, 
@knast_pa
, and I have always wanted to visit Bali but haven’t been able to make it. We’re both in our 20s so winning this trip would make it possible for us to experience how amazing Bali really is!"
129,2022-07-28T22:36:42.000Z,"Shaza
@ShazaAhmedd
·
Jul 29, 2022",When this is over I will go to Bali for a month and then I will move to Berlin and I will call the journey Eat Love Rave.
130,2022-07-28T23:44:57.000Z,"Andrew
@Varangian0
·
Jul 29, 2022","Currently in Bali looking at their community structures via culture & religion. I agree with you, we have a lot we need to relearn."
131,2022-07-28T23:05:45.000Z,"racz
@raaczzz
·
Jul 29, 2022","@knast_pa
 @bertoneznft
 @MolenschotJnsy
 
My best friend, 
@knast_pa
, and I have always wanted to visit Bali but haven’t been able to make it. We’re both in our 20s so winning this trip would make it possible for us to experience how amazing Bali really is!"
132,2022-07-28T22:36:42.000Z,"Shaza
@ShazaAhmedd
·
Jul 29, 2022",When this is over I will go to Bali for a month and then I will move to Berlin and I will call the journey Eat Love Rave.
133,2022-07-28T22:24:11.000Z,"Jac
@jaclynspyro
·
Jul 29, 2022","i gotchu , trip to bali on me"
134,2022-07-28T20:35:02.000Z,"mori
@gr22boy
·
Jul 29, 2022",SUMMER RENAISSANCE. YES. DONNA SUMMER SAMPLE. I just know beach clubs in bali will have this song on repeat
